Name,Academic Press,Conflict Resolution,Course Clarity,Cultural Awareness and Inclusive Classroom Instruction,Guidance,Inclusive Leadership,Personal Attention and Support,Preventing Bullying,Safety,Social Emotional,Student-Student Trust,Student-Teacher Trust,system_code,fiscal_year,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct,Simple_Name
29Q270 - The Gordon Parks School,62.0,66.0,67.0,77.0,85.0,75.0,62.0,42.0,68.0,56.0,43.0,71.0,29Q270,2020,Q270,The Gordon Parks School,342900010270,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2003-07-01T00:00:00.000,Open,Q270,233-15 MERRICK BOULEVARD,NY,1057415.0,185333.0,-73.736232,40.67507,413.0,31.0,61800.0,4129730001.0,QN66,Laurelton,Chayvonne Harper,Principal,718-341-8280,718-341-5589,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,413.0,105.0,29
29Q272 - George Washington Carver High School for the Sciences,63.0,67.0,64.0,80.0,83.0,85.0,57.0,63.0,80.0,56.0,74.0,77.0,29Q272,2020,Q272,George Washington Carver High School for the Scien,342900011272,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,Q420,143-10 SPRINGFIELD BOULEVARD,NY,1051454.0,183115.0,-73.757744,40.66903,412.0,31.0,33000.0,4130570056.0,QN02,Springfield Gardens North,JANICE SUTTON,Principal,718-525-6439,718-525-6482,29,29,,,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",412.0,113.0,29
29Q283 - Preparatory Academy for Writers: A College Board School,66.0,66.0,69.0,81.0,74.0,83.0,62.0,52.0,71.0,57.0,56.0,78.0,29Q283,2020,Q283,Preparatory Academy for Writers: A College Board S,342900011283,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q420,143-10 SPRINGFIELD BOULEVARD,NY,1051454.0,183115.0,-73.757744,40.66903,412.0,31.0,33000.0,4130570056.0,QN02,Springfield Gardens North,CHARLES ANDERSON,Principal,718-949-8405,718-525-8495,29,29,,,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",412.0,113.0,29
29Q289 - Queens United Middle School,65.0,71.0,67.0,77.0,75.0,75.0,62.0,49.0,70.0,55.0,58.0,74.0,29Q289,2020,Q289,Queens United Middle School,342900010289,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q156,229-02 137 AVENUE,NY,1055450.0,184303.0,-73.743327,40.672259,413.0,31.0,64600.0,4131700012.0,QN66,Laurelton,TOSHALYN FRANCIS,I.A. Principal,718-723-3501,718-723-3507,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,413.0,105.0,29
29Q295 - P.S./I.S. 295,64.0,71.0,65.0,80.0,83.0,78.0,59.0,55.0,80.0,54.0,66.0,74.0,29Q295,2020,Q295,P.S./I.S. 295,342900010295,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",2007-07-01T00:00:00.000,Open,Q263,222-14 JAMAICA AVENUE,NY,1058705.0,201931.0,-73.731398,40.720617,413.0,23.0,56800.0,4108130005.0,QN34,Queens Village,DEON LAVIGNE-JONES,Principal,718-464-1433,718-464-1439,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,413.0,105.0,29
29Q313 - Benjamin Franklin High School for Finance & Information Technology,69.0,75.0,75.0,82.0,88.0,87.0,70.0,52.0,75.0,59.0,72.0,82.0,29Q313,2020,Q313,Benjamin Franklin High School for Finance & Inform,342900011313,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2014-07-01T00:00:00.000,Open,Q490,207- 01 116TH  AVENUE,NY,1054589.0,193965.0,-73.74633,40.698786,413.0,27.0,53401.0,4110490001.0,QN33,Cambria Heights,Dudrige Brenord,Principal,718-276-0150,718-276-4725,29,29,,,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",413.0,105.0,29
29Q326 - Cambria Heights Academy,69.0,77.0,69.0,84.0,85.0,84.0,70.0,63.0,83.0,60.0,74.0,80.0,29Q326,2020,Q326,Cambria Heights Academy,342900011326,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2010-07-01T00:00:00.000,Open,Q799,188-04 91ST AVENUE,NY,1047794.0,198647.0,-73.771196,40.711857,412.0,23.0,48000.0,4104430001.0,QN61,Jamaica,Melissa Menake,Principal,718-736-7320,718-736-7325,29,29,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",412.0,103.0,29
29Q327 - Eagle Academy for Young Men III,68.0,73.0,68.0,81.0,81.0,86.0,63.0,43.0,73.0,59.0,48.0,78.0,29Q327,2020,Q327,Eagle Academy for Young Men III,342900011327,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2010-07-01T00:00:00.000,Open,Q633,171-10 LINDEN BOULEVARD,NY,1045675.0,191301.0,-73.778924,40.69172,412.0,27.0,43200.0,4123930001.0,QN08,St. Albans,Cedric Hall,Principal,718-480-2600,718-480-2610,29,29,,,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",412.0,113.0,29
29Q355 - Collaborative Arts Middle School,62.0,67.0,65.0,76.0,78.0,77.0,58.0,40.0,66.0,52.0,46.0,70.0,29Q355,2020,Q355,Collaborative Arts Middle School,342900010355,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2011-07-01T00:00:00.000,Open,Q231,145-00 SPRINGFIELD BOULEVARD,NY,1051000.0,181576.0,-73.759396,40.664809,413.0,31.0,32000.0,4133310001.0,QN03,Springfield Gardens South-Brookville,Tammy Holloway,Principal,718-977-6181,718-977-6183,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,413.0,105.0,29
29Q356 - Community Voices Middle School,58.0,60.0,60.0,72.0,82.0,69.0,56.0,42.0,61.0,50.0,38.0,70.0,29Q356,2020,Q356,Community Voices Middle School,342900010356,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2011-07-01T00:00:00.000,Open,Q231,145-00 SPRINGFIELD BOULEVARD,NY,1051000.0,181576.0,-73.759396,40.664809,413.0,31.0,32000.0,4133310001.0,QN03,Springfield Gardens South-Brookville,Ryan Branch,Principal,718-977-6180,718-977-6182,29,29,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,413.0,105.0,29
"29Q492 - Mathematics, Science Research and Technology Magnet High School",75.0,82.0,78.0,88.0,87.0,93.0,74.0,62.0,78.0,66.0,75.0,86.0,29Q492,2020,Q492,"Mathematics, Science Research and Technology Magne",342900011492,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,Q490,207- 01 116TH  AVENUE,NY,1054589.0,193965.0,-73.74633,40.698786,413.0,27.0,53401.0,4110490001.0,QN33,Cambria Heights,Allika Thompson,Principal,718-978-1837,718-978-2063,29,29,,,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",413.0,105.0,29
"29Q498 - Health, Arts, Robotics, and Technology High School",74.0,86.0,89.0,88.0,92.0,80.0,80.0,74.0,84.0,66.0,78.0,93.0,29Q498,2020,Q498,Humanities & Arts Magnet High School,342900011498,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,Q490,207- 01 116TH  AVENUE,NY,1054589.0,193965.0,-73.74633,40.698786,413.0,27.0,53401.0,4110490001.0,QN33,Cambria Heights,Kayode Ayetiwa,Principal,718-978-2135,718-978-2309,29,29,,,NYCDOE Borough Office - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",413.0,105.0,29
30Q010 - I.S. 010 Horace Greeley,67.0,76.0,75.0,83.0,85.0,81.0,68.0,60.0,81.0,59.0,69.0,81.0,30Q010,2020,Q010,I.S. 010 Horace Greeley,343000010010,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1939-07-01T00:00:00.000,Open,Q010,45-11 31ST AVE,NY,1008639.0,216222.0,-73.911962,40.760122,401.0,22.0,15100.0,4007140001.0,QN70,Astoria,CLEMENTE LOPES,Principal,718-278-7054,718-274-1578,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,,,401.0,114.0,30
30Q011 - P.S. 011 Kathryn Phelan,76.0,79.0,81.0,88.0,76.0,89.0,79.0,67.0,86.0,70.0,72.0,91.0,30Q011,2020,Q011,P.S. 011 Kathryn Phelan,343000010011,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05,06",1952-07-01T00:00:00.000,Open,Q011,54-25 SKILLMAN AVENUE,NY,1009456.0,211124.0,-73.909032,40.746127,402.0,26.0,25100.0,4012390001.0,QN63,Woodside,Elizabeth Pena Jorge,Principal,718-779-2090,718-458-6362,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,,,402.0,108.0,30
30Q078 - P.S./I.S. 78Q,62.0,65.0,77.0,80.0,67.0,73.0,69.0,60.0,78.0,58.0,64.0,79.0,30Q078,2020,Q078,P.S./I.S. 78Q,343000010078,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",1997-08-29T00:00:00.000,Open,Q868,48-09 CENTER BOULEVARD,NY,996116.0,210473.0,-73.957177,40.744368,402.0,26.0,100.0,4000180001.0,QN31,Hunters Point-Sunnyside-West Maspeth,LOUIS PAVONE,Principal,718-392-5402,718-392-5434,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,402.0,108.0,30
30Q111 - P.S. 111 Jacob Blackwell,61.0,67.0,63.0,76.0,75.0,83.0,65.0,44.0,71.0,58.0,45.0,72.0,30Q111,2020,Q111,P.S. 111 Jacob Blackwell,343000010111,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1950-07-01T00:00:00.000,Open,Q111,37-15 13 STREET,NY,1001099.0,215567.0,-73.939181,40.758342,401.0,26.0,4300.0,4003630001.0,QN68,Queensbridge-Ravenswood-Long Island City,Dionne Jaggon,Principal,718-786-2073,718-729-7102,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,,,401.0,114.0,30
30Q122 - P.S. 122 Mamie Fay,67.0,76.0,80.0,84.0,76.0,75.0,66.0,60.0,84.0,55.0,72.0,79.0,30Q122,2020,Q122,P.S. 122 Mamie Fay,343000010122,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1925-07-01T00:00:00.000,Open,Q122,21-21 DITMARS BOULEVARD,NY,1007573.0,223648.0,-73.915785,40.780507,401.0,22.0,10300.0,4008800001.0,QN72,Steinway,ANNA APREA,Principal,718-721-6410,718-726-0016,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,401.0,114.0,30
30Q126 - Albert Shanker School for Visual and Performing Arts,68.0,72.0,71.0,81.0,84.0,77.0,66.0,48.0,77.0,58.0,66.0,76.0,30Q126,2020,Q126,Albert Shanker School for Visual and Performing Ar,343000010126,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1925-07-01T00:00:00.000,Open,Q126,31-51 21 STREET,NY,1003643.0,218362.0,-73.92999,40.766008,401.0,22.0,7700.0,4005530001.0,QN70,Astoria,ALEXANDER ANGUEIRA,Principal,718-274-8316,718-278-6512,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,401.0,114.0,30
30Q127 - P.S. 127 Aerospace Science Magnet School,65.0,71.0,70.0,83.0,80.0,80.0,63.0,57.0,76.0,54.0,64.0,79.0,30Q127,2020,Q127,P.S. 127 Aerospace Science Magnet School,343000010127,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1927-07-01T00:00:00.000,Open,Q127,98-01 25 AVENUE,NY,1020003.0,218198.0,-73.870931,40.765507,403.0,21.0,35700.0,4011090016.0,QN27,East Elmhurst,EVITA SANABRIA,Principal,718-446-4700,718-397-7645,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,,,403.0,115.0,30
30Q141 - I.S. 141 The Steinway,68.0,76.0,74.0,81.0,83.0,81.0,67.0,48.0,79.0,58.0,64.0,79.0,30Q141,2020,Q141,I.S. 141 The Steinway,343000010141,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1930-07-01T00:00:00.000,Open,Q141,37-11 21 AVENUE,NY,1010698.0,221924.0,-73.904508,40.775766,401.0,22.0,12301.0,4008100001.0,QN72,Steinway,Vanessa Williams,Principal,718-278-6403,718-278-2884,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,401.0,114.0,30
30Q145 - I.S. 145 Joseph Pulitzer,69.0,76.0,76.0,85.0,88.0,82.0,66.0,61.0,81.0,60.0,70.0,82.0,30Q145,2020,Q145,I.S. 145 Joseph Pulitzer,343000010145,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1954-07-01T00:00:00.000,Open,Q145,33-34 80 STREET,NY,1015412.0,214141.0,-73.887523,40.754389,403.0,25.0,28500.0,4012520001.0,QN28,Jackson Heights,IVAN RODRIGUEZ,Principal,718-457-1242,718-335-0601,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,403.0,115.0,30
30Q204 - I.S. 204 Oliver W. Holmes,69.0,77.0,76.0,85.0,78.0,83.0,71.0,55.0,80.0,59.0,67.0,83.0,30Q204,2020,Q204,I.S. 204 Oliver W. Holmes,343000010204,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1957-07-01T00:00:00.000,Open,Q204,36-41 28 STREET,NY,1002915.0,214887.0,-73.932628,40.756471,401.0,26.0,5100.0,4003430001.0,QN68,Queensbridge-Ravenswood-Long Island City,Faye Erstejn Kotzer,Principal,718-937-1463,718-937-7964,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,401.0,114.0,30
30Q227 - I.S. 227 Louis Armstrong,66.0,69.0,78.0,82.0,80.0,82.0,68.0,50.0,77.0,58.0,63.0,82.0,30Q227,2020,Q227,I.S. 227 Louis Armstrong,343000011227,DOE,General Academic,Junior High-Intermediate-Middle,"0K,05,06,07,08,SE","05,06,07,08",1979-07-01T00:00:00.000,Open,Q227,32-02 JUNCTION BOULEVARD,NY,1018987.0,215304.0,-73.874614,40.757567,403.0,21.0,35300.0,4014230001.0,QN27,East Elmhurst,Helen Ponella,Principal,718-335-7500,718-779-7186,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,403.0,115.0,30
30Q230 - I.S. 230,69.0,76.0,75.0,83.0,85.0,82.0,66.0,52.0,80.0,60.0,69.0,81.0,30Q230,2020,Q230,I.S. 230,343000010230,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2000-07-01T00:00:00.000,Open,Q230,73-10 34 AVENUE,NY,1013928.0,213494.0,-73.892883,40.752618,403.0,25.0,28900.0,4012600001.0,QN28,Jackson Heights,Ronald Zirin,Principal,718-335-7648,718-335-7513,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,403.0,115.0,30
30Q235 - Academy for New Americans,72.0,84.0,79.0,86.0,88.0,87.0,70.0,62.0,83.0,65.0,72.0,85.0,30Q235,2020,Q235,Academy for New Americans,343000010235,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",1999-07-01T00:00:00.000,Open,Q234,30-14 30 STREET,NY,1005567.0,218688.0,-73.923044,40.766898,401.0,22.0,7300.0,4005920015.0,QN71,Old Astoria,Betty Cartagena,Principal,718-956-4140,718-956-4145,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,401.0,114.0,30
30Q235 - Academy for New Americans,72.0,84.0,79.0,86.0,88.0,87.0,70.0,62.0,83.0,65.0,72.0,85.0,30Q235,2020,Q235,Academy for New Americans,343000010235,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",1999-07-01T00:00:00.000,Open,Q234,30-14 30 STREET,NY,1005567.0,218688.0,-73.923044,40.766898,401.0,22.0,7300.0,4005920015.0,QN71,Old Astoria,Betty Cartagena,Principal,718-956-4140,718-956-4145,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,401.0,114.0,30
30Q258 - Energy Tech High School,76.0,88.0,80.0,88.0,86.0,90.0,75.0,80.0,89.0,64.0,87.0,87.0,30Q258,2020,Q258,Energy Tech High School,343000011258,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12,13,14",2013-07-01T00:00:00.000,Open,Q204,36-41 28 STREET,NY,1002915.0,214887.0,-73.932628,40.756471,401.0,26.0,5100.0,4003430001.0,QN68,Queensbridge-Ravenswood-Long Island City,Hope Barter,Principal,718-472-0536,718-472-0490,30,30,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 1- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",401.0,114.0,30
"30Q286 - Young Women's Leadership School, Astoria",74.0,80.0,75.0,85.0,84.0,90.0,69.0,74.0,85.0,61.0,84.0,84.0,30Q286,2020,Q286,"Young Women's Leadership School, Astoria",343000011286,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q739,23-15 NEWTOWN AVENUE,NY,1005348.0,220098.0,-73.92383,40.770769,401.0,22.0,6900.0,4005420008.0,QN71,Old Astoria,Allison Persad,Principal,718-267-2839,718-728-0218,30,30,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",401.0,114.0,30
30Q291 - Hunters Point Community Middle School,68.0,72.0,74.0,82.0,80.0,82.0,68.0,51.0,80.0,57.0,67.0,80.0,30Q291,2020,Q291,Hunters Point Community Middle School,343000010291,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2013-07-01T00:00:00.000,Open,Q404,1-50 51ST AVENUE,NY,995504.0,209894.0,-73.959183,40.742964,402.0,26.0,100.0,4000060008.0,QN31,Hunters Point-Sunnyside-West Maspeth,SARAH GOODMAN,Principal,718-609-3300,718-609-3319,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,402.0,108.0,30
30Q300 - The 30th Avenue School (G&T Citywide),77.0,80.0,91.0,87.0,83.0,80.0,82.0,75.0,87.0,63.0,87.0,85.0,30Q300,2020,Q300,The 30th Avenue School (G&T Citywide),343000010300,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2014-07-01T00:00:00.000,Open,Q017,28-37 29 STREET,NY,1005705.0,219102.0,-73.922544,40.768034,401.0,22.0,7100.0,4005940001.0,QN71,Old Astoria,VASILIOS BINIARIS,Principal,718-726-0501,718-726-0949,30,30,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,401.0,114.0,30
30Q301 - Academy for Careers in Television and Film,68.0,77.0,71.0,85.0,85.0,89.0,70.0,72.0,86.0,61.0,85.0,84.0,30Q301,2020,Q301,Academy for Careers in Television and Film,343000011301,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2008-07-01T00:00:00.000,Open,Q404,1-50 51ST AVENUE,NY,995504.0,209894.0,-73.959183,40.742964,402.0,26.0,100.0,4000060008.0,QN31,Hunters Point-Sunnyside-West Maspeth,Edgar Rodriguez,Principal,718-609-3330,718-609-3339,30,30,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",402.0,108.0,30
30Q445 - William Cullen Bryant High School,63.0,73.0,67.0,82.0,75.0,80.0,62.0,58.0,77.0,56.0,71.0,79.0,30Q445,2020,Q445,William Cullen Bryant High School,343000011445,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1939-07-01T00:00:00.000,Open,Q445,48-10 31 AVENUE,NY,1008861.0,215111.0,-73.911165,40.757072,401.0,26.0,16300.0,4007380002.0,QN70,Astoria,Namita Dwarka,Principal,718-721-5404,718-728-3478,30,30,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",401.0,114.0,30
30Q450 - Long Island City High School,56.0,65.0,61.0,77.0,77.0,79.0,55.0,63.0,71.0,52.0,71.0,77.0,30Q450,2020,Q450,Long Island City High School,343000011450,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,Q452,14-30 BROADWAY,NY,1002558.0,218315.0,-73.933907,40.765881,401.0,22.0,4500.0,4005290002.0,QN70,Astoria,Vivian Selenikas,Principal,718-545-7095,718-545-2980,30,30,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",401.0,114.0,30
30Q501 - Frank Sinatra School of the Arts High School,73.0,85.0,74.0,85.0,81.0,85.0,64.0,76.0,89.0,58.0,90.0,84.0,30Q501,2020,Q501,Frank Sinatra School of the Arts High School,343000011501,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2000-07-01T00:00:00.000,Open,Q570,35-12 35TH AVENUE,NY,1004978.0,214753.0,-73.925182,40.756099,401.0,26.0,5700.0,4006390016.0,QN70,Astoria,Gideon Rafel Frankel,Principal,718-361-9920,718-361-9995,30,30,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",401.0,108.0,30
30Q502 - Information Technology High School,62.0,76.0,69.0,82.0,82.0,88.0,61.0,71.0,84.0,60.0,80.0,83.0,30Q502,2020,Q502,Information Technology High School,343000011502,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2002-07-01T00:00:00.000,Open,Q725,21-16 44TH ROAD,NY,999077.0,211981.0,-73.946488,40.748502,402.0,26.0,1900.0,4004380026.0,QN31,Hunters Point-Sunnyside-West Maspeth,JEAN WOODS POWELL,Principal,718-937-4270,718-937-5236,30,30,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",402.0,108.0,30
30Q555 - Newcomers High School,66.0,80.0,69.0,85.0,82.0,78.0,63.0,71.0,80.0,60.0,74.0,82.0,30Q555,2020,Q555,Newcomers High School,343000011555,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,Q450,28-01 41 AVENUE,NY,1001818.0,213198.0,-73.936592,40.751838,401.0,26.0,3300.0,4004040001.0,QN68,Queensbridge-Ravenswood-Long Island City,LILLIAM KATCHER,Principal,718-937-6005,718-937-6316,30,30,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",401.0,114.0,30
30Q575 - Academy of American Studies,61.0,69.0,67.0,78.0,68.0,80.0,56.0,66.0,82.0,51.0,79.0,77.0,30Q575,2020,Q575,Academy of American Studies,343000011575,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-04-18T00:00:00.000,Open,Q451,28-04 41 AVENUE,NY,1001549.0,212945.0,-73.937564,40.751144,401.0,26.0,3300.0,4004170016.0,QN68,Queensbridge-Ravenswood-Long Island City,William Bassell,Principal,718-361-8786,718-361-8832,30,30,,,NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",401.0,114.0,30
